mold_name,timestamp,material_name,machine_tonnage,cycle_number,hopper_temp,nozzle_temp,H1,H2,H3,mold_core_temp,mold_cavity_temp,inj_speed1,inj_speed2,inj_speed3,actual_inj_pressure,vp_transition,inj_time_actual,holding_pressure_stage1,holding_pressure_stage2,holding_pressure_stage3,screw_rpm,back_pressure,decompression_speed,decompression_distance,cushion_size,clamp_force,mold_close_speed,mold_protection_pressure,ejection_stroke,ejection_speed,cooling_time,mold_open_reset_time,part_weight,shot_weight,screw_diameter,total_cycle_time,Hopper_State,Barrel_Heater_State,Screw_State,Injection_Unit_State,Hydraulic_System_State,Clamp_Unit_State,Mold_State,Cooling_System_State,Ejector_System_State
Smart Router Enclosure,44:43.1,"ABS (Flame Retardant, Medium Flow)",180,3897,44,230,224,214,200,70,75,31,59,18,126,8.8,1.48,67,51,30,71,8,14,5.7,3.9,128,222,12,45,37,15.64,3.43,35.6,81.8,45,25.55,0,0,0,0,0,0,0,0,0
Smart Router Enclosure,45:08.6,"ABS (Flame Retardant, Medium Flow)",180,3898,45,229,225,214,200,68,75,32,56,18,134,9.2,1.51,65,51,33,65,9,14,5.3,3.5,132,219,12,47,39,15.76,3.49,35,81.1,45,25.9,0,0,0,0,0,0,0,0,0
Smart Router Enclosure,45:34.5,"ABS (Flame Retardant, Medium Flow)",180,3899,43,228,228,214,197,68,75,33,60,19,129,8.9,1.49,67,49,32,69,9,14,5.4,3.6,127,243,13,46,36,16.09,3.52,35.2,81.8,45,26.03,0,0,0,0,0,0,0,0,0
Smart Router Enclosure,46:00.6,"ABS (Flame Retardant, Medium Flow)",180,3900,44,232,224,213,198,68,75,33,54,17,128,9.2,1.42,68,50,32,68,9,13,5.3,3.7,127,241,12,47,36,15.7,3.56,34.2,82.5,45,25.68,0,0,0,0,0,0,0,0,0
Smart Router Enclosure,46:26.2,"ABS (Flame Retardant, Medium Flow)",180,3901,44,231,225,214,202,68,77,29,55,18,134,8.9,1.52,66,48,32,69,9,15,5.4,3.6,129,229,12,47,39,15.7,3.49,34.7,85.5,45,25.68,0,0,0,0,0,0,0,0,0
Smart Router Enclosure,46:51.9,"ABS (Flame Retardant, Medium Flow)",180,3902,47,230,223,216,198,68,72,31,56,20,134,9.1,1.45,67,48,30,71,9,15,5.5,3.7,125,230,13,45,37,15.66,3.72,35.3,81.5,45,25.89,0,0,0,0,0,0,0,0,0
Smart Router Enclosure,47:17.8,"ABS (Flame Retardant, Medium Flow)",180,3903,45,229,224,214,197,69,73,33,53,17,132,9.3,1.49,72,49,32,70,9,15,5.2,3.5,126,230,13,44,38,16.03,3.5,34.6,81.1,45,25.99,0,0,0,0,0,0,0,0,0
Smart Router Enclosure,47:43.8,"ABS (Flame Retardant, Medium Flow)",180,3904,44,231,225,215,200,70,74,32,57,18,129,8.8,1.52,66,49,31,67,9,14,5.3,3.5,128,228,12,44,39,15.17,3.44,34.7,79.9,45,25.16,0,0,0,0,0,0,0,0,0
Smart Router Enclosure,48:09.0,"ABS (Flame Retardant, Medium Flow)",180,3905,43,230,222,215,199,67,75,35,49,19,131,9.7,1.41,67,50,33,68,9,14,5.4,3.6,130,228,12,45,38,15.95,3.49,35.2,80.5,45,25.98,0,0,0,0,0,0,0,0,0
Smart Router Enclosure,48:34.9,"ABS (Flame Retardant, Medium Flow)",180,3906,46,229,222,213,201,69,74,32,60,18,130,8.8,1.52,65,48,32,67,8,14,5,3.8,130,226,13,46,38,15.31,3.65,34.9,81.2,45,25.42,0,0,0,0,0,0,0,0,0
Smart Router Enclosure,49:00.4,"ABS (Flame Retardant, Medium Flow)",180,3907,46,229,224,212,196,71,75,33,57,20,126,8.6,1.52,64,48,30,65,9,14,5.4,3.4,129,225,13,47,36,16.27,3.24,35.4,84.2,45,25.95,0,0,0,0,0,0,0,0,0
Smart Router Enclosure,49:26.3,"ABS (Flame Retardant, Medium Flow)",180,3908,42,230,224,212,197,68,74,32,57,19,131,9.2,1.5,66,52,31,68,9,14,5.1,3.7,128,218,13,45,38,15.63,3.4,35.1,82.4,45,25.48,0,0,0,0,0,0,0,0,0
Smart Router Enclosure,49:51.8,"ABS (Flame Retardant, Medium Flow)",180,3909,42,229,224,213,202,69,74,33,55,18,132,9.6,1.51,66,51,30,69,9,14,5.6,3.7,124,236,12,46,38,15.28,3.4,35.7,82.5,45,25.27,0,0,0,0,0,0,0,0,0
Smart Router Enclosure,50:17.1,"ABS (Flame Retardant, Medium Flow)",180,3910,44,232,222,215,197,70,75,34,55,18,130,8.6,1.49,68,52,30,73,9,14,5.3,3.7,125,233,13,47,36,15.57,3.37,34,81.2,45,25.4,0,0,0,0,0,0,0,1,0
Smart Router Enclosure,50:42.5,"ABS (Flame Retardant, Medium Flow)",180,3911,44,230,223,211,198,68,74,33,55,18,135,8.9,1.45,70,51,30,69,8,14,5.8,3.8,128,227,13,49,40,15.8,3.56,34.6,81.1,45,25.83,0,0,0,0,0,0,0,0,0
Smart Router Enclosure,51:08.3,"ABS (Flame Retardant, Medium Flow)",180,3912,46,229,223,214,198,69,76,33,54,19,128,8.8,1.43,67,47,30,74,9,14,5.1,3.8,132,222,12,45,37,15.31,3.45,34.9,80.4,45,25.24,0,0,0,0,0,0,0,0,0
Smart Router Enclosure,51:33.5,"ABS (Flame Retardant, Medium Flow)",180,3913,43,234,224,213,195,68,73,32,54,19,131,8.6,1.55,70,47,33,69,9,14,5.5,3.5,128,233,12,47,37,15.75,3.44,35.6,85.1,45,25.82,0,0,0,0,0,0,0,0,0
Smart Router Enclosure,51:59.3,"ABS (Flame Retardant, Medium Flow)",180,3914,43,229,225,215,199,69,76,32,57,18,130,9.2,1.5,62,49,32,70,9,14,5.4,3.6,129,233,12,48,36,16.75,3.51,35,82.2,45,26.82,0,0,0,0,0,0,0,0,0
Smart Router Enclosure,52:26.2,"ABS (Flame Retardant, Medium Flow)",180,3915,42,230,224,213,196,71,75,33,57,19,131,9.9,1.45,65,49,31,74,9,14,4.9,3.5,128,242,13,45,36,15.94,3.52,35.5,83.2,45,25.99,0,0,0,0,0,0,0,0,0
Smart Router Enclosure,52:52.1,"ABS (Flame Retardant, Medium Flow)",180,3916,43,229,222,214,200,72,74,33,53,19,126,9.3,1.53,68,50,31,69,9,14,5.2,3.7,126,213,13,47,36,15.61,3.59,36.6,80.8,45,25.75,0,0,0,0,0,0,0,0,0
Smart Router Enclosure,53:17.9,"ABS (Flame Retardant, Medium Flow)",180,3917,44,229,224,215,196,68,73,33,58,19,135,9,1.49,66,48,33,66,9,15,5.7,3.6,130,224,13,47,37,14.96,3.39,35,80.7,45,24.93,0,0,0,0,0,0,0,0,0
Smart Router Enclosure,53:42.8,"ABS (Flame Retardant, Medium Flow)",180,3918,42,230,222,213,200,68,74,33,55,18,135,9.3,1.52,70,51,31,69,8,14,5.6,3.6,124,223,13,45,37,15.19,3.59,35,83.2,45,25.35,0,0,0,0,0,0,0,0,0
Smart Router Enclosure,54:08.2,"ABS (Flame Retardant, Medium Flow)",180,3919,48,229,224,213,198,70,74,34,56,19,132,9.1,1.48,70,49,31,71,9,14,5.6,3.5,126,227,13,45,38,16.07,3.7,35.6,82.5,45,26.3,0,0,0,0,0,0,0,0,0
Smart Router Enclosure,54:34.5,"ABS (Flame Retardant, Medium Flow)",180,3920,41,229,225,213,198,69,76,32,54,18,127,8.8,1.49,71,46,32,71,9,14,5.5,3.8,125,229,12,46,41,16.06,3.46,35.8,81.9,45,26.01,0,0,0,0,0,0,0,0,0
Smart Router Enclosure,55:00.5,"ABS (Flame Retardant, Medium Flow)",180,3921,43,229,224,214,200,70,74,33,52,20,134,9.4,1.41,68,48,32,65,9,13,5.6,3.8,119,226,13,47,38,15.74,3.66,36.1,84.6,45,25.7,0,0,0,0,0,0,0,0,0
Smart Router Enclosure,55:26.2,"ABS (Flame Retardant, Medium Flow)",180,3922,44,230,225,214,200,70,76,32,54,18,127,9.9,1.45,66,47,32,69,9,13,5.3,3.7,125,235,13,47,38,15.05,3.63,34.5,79.7,45,25.08,0,0,0,0,0,0,0,0,0
Smart Router Enclosure,55:51.3,"ABS (Flame Retardant, Medium Flow)",180,3923,46,230,222,215,199,68,74,33,54,19,128,9.5,1.51,69,51,30,70,9,13,5.3,3.4,127,224,13,45,38,15.41,3.46,35.7,80.3,45,25.33,0,0,0,0,0,0,0,0,0
Smart Router Enclosure,56:16.6,"ABS (Flame Retardant, Medium Flow)",180,3924,43,233,227,217,199,71,74,32,60,18,130,9.1,1.45,69,47,31,70,9,15,5.6,3.7,130,237,12,47,37,15.28,3.58,35,85.1,45,25.33,0,0,0,0,0,0,0,0,0
Smart Router Enclosure,56:41.9,"ABS (Flame Retardant, Medium Flow)",180,3925,42,230,223,216,198,68,75,31,54,18,131,9.1,1.47,67,52,32,72,9,15,5.6,3.4,129,244,12,47,38,15.65,3.5,35.7,83.7,45,25.66,0,0,0,0,0,0,0,0,0
Smart Router Enclosure,57:07.6,"ABS (Flame Retardant, Medium Flow)",180,3926,43,229,220,212,199,69,78,33,54,18,135,9.2,1.49,66,50,31,70,9,15,5.4,3.6,123,224,13,44,37,15.87,3.62,34.8,82.7,45,25.94,0,0,0,0,0,0,0,0,0
Smart Router Enclosure,57:33.5,"ABS (Flame Retardant, Medium Flow)",180,3927,46,229,222,212,201,69,76,33,58,19,134,9.3,1.48,66,49,31,69,9,13,5.1,3.8,125,247,12,48,37,14.62,3.46,36,82,45,24.52,0,0,0,0,0,0,0,0,0
Smart Router Enclosure,57:58.0,"ABS (Flame Retardant, Medium Flow)",180,3928,42,230,228,215,199,68,75,32,59,19,135,9.5,1.51,69,46,33,70,8,14,5.4,3.2,125,238,12,45,41,14.9,3.87,35.3,84.7,45,25.36,0,0,0,0,0,0,0,0,0
Smart Router Enclosure,58:23.4,"ABS (Flame Retardant, Medium Flow)",180,3929,45,229,225,213,197,69,75,33,55,19,127,9.2,1.51,68,49,32,72,9,14,5.4,3.3,129,241,12,45,38,15.93,3.67,34.6,82.1,45,26.11,0,0,0,0,0,0,0,0,0
Smart Router Enclosure,58:49.5,"ABS (Flame Retardant, Medium Flow)",180,3930,44,228,222,213,199,70,76,32,54,18,134,9.3,1.53,62,48,31,66,9,13,5.3,3.6,129,227,13,48,36,15.82,3.4,35.4,81.5,45,25.76,0,0,0,0,0,0,0,0,0
Smart Router Enclosure,59:15.3,"ABS (Flame Retardant, Medium Flow)",180,3931,45,228,225,212,198,70,73,33,55,18,125,8.9,1.55,66,49,31,71,9,15,5.6,3.7,125,227,12,45,37,15.44,3.51,35.4,79.8,45,25.48,0,0,0,0,0,0,0,0,0
Smart Router Enclosure,59:40.8,"ABS (Flame Retardant, Medium Flow)",180,3932,46,229,226,214,197,70,72,31,55,18,129,9.6,1.51,67,50,31,67,9,14,5.4,3.6,126,237,12,44,38,15.48,3.54,36.5,81.8,45,25.49,0,0,0,0,0,0,0,0,0
Smart Router Enclosure,00:06.2,"ABS (Flame Retardant, Medium Flow)",180,3933,43,228,222,212,198,72,75,34,55,19,133,9.2,1.52,70,49,32,70,9,13,5.2,3.6,126,226,12,46,36,15.67,3.69,34.3,79.7,45,25.94,0,0,0,0,0,0,0,0,0
Smart Router Enclosure,00:32.2,"ABS (Flame Retardant, Medium Flow)",180,3934,45,230,226,215,199,70,74,31,54,18,135,9.6,1.54,64,46,32,66,9,14,5.6,3.6,128,225,12,46,37,15.59,3.7,35.1,80.8,45,25.79,0,0,0,1,0,0,0,0,0
Smart Router Enclosure,00:58.0,"ABS (Flame Retardant, Medium Flow)",180,3935,44,228,223,215,200,69,74,31,55,17,131,9.4,1.49,66,49,31,69,9,14,5.2,3.6,125,231,13,48,39,15.48,3.5,35.1,82.1,45,25.54,0,0,0,1,0,0,0,0,0
Smart Router Enclosure,01:23.5,"ABS (Flame Retardant, Medium Flow)",180,3936,43,230,225,212,199,69,76,31,53,18,130,8.9,1.44,68,49,32,68,9,14,5.5,3.6,128,228,12,47,41,15.09,3.74,35.6,81.3,45,25.33,0,0,0,1,0,0,0,0,0
Smart Router Enclosure,01:48.8,"ABS (Flame Retardant, Medium Flow)",180,3937,44,231,225,215,197,68,72,31,57,19,133,9,1.5,69,47,33,69,9,15,5.4,3.5,128,233,13,45,38,16.2,3.81,34.4,80.6,45,26.5,0,0,0,1,0,0,0,0,0
Smart Router Enclosure,02:15.3,"ABS (Flame Retardant, Medium Flow)",180,3938,44,229,225,215,197,70,76,31,55,18,128,9.6,1.53,68,48,32,69,9,14,5.3,3.7,125,238,13,44,39,15.48,3.39,34.4,83.1,45,25.42,0,0,0,1,0,0,0,0,0
Smart Router Enclosure,02:40.8,"ABS (Flame Retardant, Medium Flow)",180,3939,41,227,224,214,196,69,77,30,55,18,132,9.1,1.47,68,47,30,72,9,14,5.5,3.4,123,230,12,47,39,15.56,3.69,34.8,82.8,45,25.73,0,0,0,1,0,0,0,0,0
Smart Router Enclosure,03:06.5,"ABS (Flame Retardant, Medium Flow)",180,3940,43,231,223,214,198,71,73,32,56,18,132,9.2,1.44,66,49,32,69,8,13,5.4,3.4,127,248,13,48,37,16.04,3.5,35.4,79.8,45,26.03,0,0,0,1,0,0,0,0,0
Smart Router Enclosure,03:32.5,"ABS (Flame Retardant, Medium Flow)",180,3941,45,229,225,214,200,69,77,34,57,18,136,9.8,1.43,69,46,29,66,9,14,5.1,3.7,127,223,13,48,34,15.56,3.58,34.6,83.4,45,25.62,0,0,0,1,0,0,0,0,0
Smart Router Enclosure,03:58.2,"ABS (Flame Retardant, Medium Flow)",180,3942,44,230,225,214,199,70,76,33,52,17,135,8.9,1.53,68,49,30,69,9,14,5.2,3.5,128,234,12,48,37,16.36,3.76,36.4,80.9,45,26.57,0,0,0,1,0,0,0,0,0
Smart Router Enclosure,04:24.7,"ABS (Flame Retardant, Medium Flow)",180,3943,45,228,224,212,197,71,74,31,53,17,137,9.5,1.56,65,47,32,70,9,15,5.6,3.4,128,231,12,46,37,15.34,3.83,35.4,80.4,45,25.78,0,0,0,1,0,0,0,0,0
Smart Router Enclosure,04:50.5,"ABS (Flame Retardant, Medium Flow)",180,3944,46,231,224,213,201,70,74,33,48,18,133,9.5,1.61,67,50,30,70,9,14,5.5,3.6,130,222,12,46,37,15.71,3.79,34.9,79,45,26.05,0,0,0,1,0,0,0,0,0
Smart Router Enclosure,05:16.5,"ABS (Flame Retardant, Medium Flow)",180,3945,43,227,225,216,199,70,75,31,51,18,129,9.1,1.55,68,49,32,67,9,14,5.1,3.6,128,218,12,46,37,16.35,3.62,35.6,82.9,45,26.54,0,0,0,1,0,0,0,0,0
Smart Router Enclosure,05:43.1,"ABS (Flame Retardant, Medium Flow)",180,3946,43,228,222,214,200,70,75,30,55,18,130,9.1,1.52,63,48,31,71,9,14,5.1,3.4,129,223,13,46,37,15.68,3.65,34.6,82.7,45,25.92,0,0,0,1,0,0,0,0,0
Smart Router Enclosure,06:09.0,"ABS (Flame Retardant, Medium Flow)",180,3947,42,231,225,214,199,69,75,34,55,19,135,9.6,1.51,67,50,32,67,9,14,5.4,3.4,127,246,13,44,37,15.66,3.62,35.4,81.8,45,25.79,0,0,0,1,0,0,0,0,0
Smart Router Enclosure,06:34.8,"ABS (Flame Retardant, Medium Flow)",180,3948,45,228,224,216,196,71,77,33,54,18,135,9.4,1.48,68,49,32,68,9,13,5.5,3.7,129,226,13,48,38,15.56,3.63,34.4,82.6,45,25.71,0,0,0,1,0,0,0,0,0
Smart Router Enclosure,07:00.5,"ABS (Flame Retardant, Medium Flow)",180,3949,44,230,225,215,200,67,74,34,57,18,131,9.6,1.54,67,45,28,69,9,15,5.5,3.5,134,252,12,47,37,15.36,3.7,35.6,81.7,45,25.49,0,0,0,1,0,0,0,0,0
Smart Router Enclosure,07:26.0,"ABS (Flame Retardant, Medium Flow)",180,3950,46,230,224,217,201,69,75,29,55,18,130,9.2,1.52,66,50,31,65,9,14,5.1,3.5,125,215,12,47,38,16.02,3.53,35,82.6,45,26.07,0,0,0,1,0,0,0,0,0
Smart Router Enclosure,07:52.1,"ABS (Flame Retardant, Medium Flow)",180,3951,45,230,225,213,197,69,75,32,55,19,132,9.1,1.56,69,49,32,69,9,13,5.3,3.6,127,227,13,45,36,15.36,3.36,35.1,81.6,45,25.24,0,0,0,1,0,0,0,0,0
Smart Router Enclosure,08:17.3,"ABS (Flame Retardant, Medium Flow)",180,3952,45,230,225,213,197,70,73,34,57,18,133,9.4,1.46,67,49,31,72,9,14,5.5,3.3,131,244,12,46,37,15.34,3.55,34.8,81.6,45,25.31,0,0,0,1,0,0,0,0,0
Smart Router Enclosure,08:42.6,"ABS (Flame Retardant, Medium Flow)",180,3953,44,228,223,213,199,69,75,32,53,18,129,9.5,1.51,65,53,32,67,9,14,5.8,3.5,124,234,12,47,37,14.78,3.68,35.5,82.1,45,25.01,0,0,0,1,0,0,0,0,0
Smart Router Enclosure,09:07.6,"ABS (Flame Retardant, Medium Flow)",180,3954,45,231,223,214,198,68,74,32,54,19,127,9.4,1.47,64,51,31,70,9,14,5.5,3.6,130,217,12,46,36,15.2,3.69,34.8,84.6,45,25.41,0,0,0,1,0,0,0,0,0
Smart Router Enclosure,09:33.0,"ABS (Flame Retardant, Medium Flow)",180,3955,44,229,225,215,199,69,75,32,52,18,137,9.4,1.62,71,47,29,76,9,14,5.1,3.4,127,240,12,45,38,15.47,3.61,35.2,81.4,45,25.74,0,0,0,1,0,0,0,0,0
Smart Router Enclosure,09:58.8,"ABS (Flame Retardant, Medium Flow)",180,3956,45,230,224,214,196,70,74,32,54,19,129,9.6,1.55,69,47,32,69,9,16,5.4,3.7,128,225,13,48,38,16.11,3.45,35.1,84.9,45,26.15,0,0,0,1,0,0,0,0,0
Smart Router Enclosure,10:24.9,"ABS (Flame Retardant, Medium Flow)",180,3957,42,231,224,215,199,68,76,32,49,19,130,9.4,1.5,69,49,31,71,9,14,5.5,3.6,124,226,12,45,37,14.65,3.7,34.4,83.7,45,24.95,0,0,0,1,0,0,0,0,0
Smart Router Enclosure,10:49.9,"ABS (Flame Retardant, Medium Flow)",180,3958,45,229,225,212,195,68,73,35,54,18,131,9.2,1.5,67,50,30,76,9,14,5.2,3.5,128,227,13,46,36,15.47,3.64,34.5,81.7,45,25.64,0,0,0,1,0,0,0,0,0
Smart Router Enclosure,11:15.5,"ABS (Flame Retardant, Medium Flow)",180,3959,44,231,224,213,197,69,72,33,52,17,134,9.4,1.5,66,50,32,70,9,14,5.2,3.4,127,214,13,49,38,15.48,3.51,34.5,79.1,45,25.49,0,0,0,1,0,0,0,0,0
Smart Router Enclosure,11:41.0,"ABS (Flame Retardant, Medium Flow)",180,3960,44,227,225,215,198,68,76,32,55,17,136,9.1,1.57,68,49,32,69,9,14,5.3,3.6,127,220,13,43,36,15.55,3.63,35.1,83.5,45,25.77,0,0,0,1,0,0,0,0,0
Smart Router Enclosure,12:06.8,"ABS (Flame Retardant, Medium Flow)",180,3961,44,231,223,213,197,70,74,32,56,18,128,8.7,1.52,71,49,30,72,9,15,5.2,3.8,128,237,12,46,39,15.56,3.82,35,84.3,45,25.92,0,0,0,1,0,0,0,0,0
Smart Router Enclosure,12:32.7,"ABS (Flame Retardant, Medium Flow)",180,3962,43,228,224,212,198,69,76,32,55,18,137,9.1,1.49,66,48,29,67,9,14,5.3,3.2,122,236,13,45,38,15.82,3.72,35.9,80.7,45,26.02,0,0,0,1,0,0,0,0,0
Smart Router Enclosure,12:58.7,"ABS (Flame Retardant, Medium Flow)",180,3963,44,228,225,215,200,69,78,30,53,18,129,9.8,1.52,64,47,32,77,9,14,5.4,3.8,132,226,13,47,36,15.31,3.77,35,81.9,45,25.61,0,0,0,1,0,0,0,0,0
Smart Router Enclosure,13:24.3,"ABS (Flame Retardant, Medium Flow)",180,3964,42,232,222,212,197,70,74,32,55,19,136,9.5,1.48,66,47,32,68,9,14,5.3,3.4,126,226,12,47,37,15.34,3.61,35.1,81.1,45,25.43,0,0,0,1,0,0,0,0,0
Smart Router Enclosure,13:49.8,"ABS (Flame Retardant, Medium Flow)",180,3965,44,228,222,213,197,70,74,32,55,19,133,9.8,1.47,66,49,31,66,8,14,5.2,3.5,124,224,13,49,37,15.58,3.65,34.3,80.1,45,25.7,0,0,0,1,0,0,0,0,0
Smart Router Enclosure,14:15.5,"ABS (Flame Retardant, Medium Flow)",180,3966,44,228,223,213,194,68,75,32,55,18,138,9.3,1.49,69,50,30,69,9,14,5.5,3.7,130,236,12,46,37,15.65,3.73,35.5,84.1,45,25.83,0,0,0,1,0,0,0,0,0
Smart Router Enclosure,14:41.3,"ABS (Flame Retardant, Medium Flow)",180,3967,46,230,223,211,198,69,73,30,55,17,136,9.7,1.51,68,48,31,72,9,14,5.1,3.4,128,224,13,46,37,15.97,3.65,35.4,82.1,45,26.14,0,0,0,1,0,0,0,0,0
Smart Router Enclosure,15:07.4,"ABS (Flame Retardant, Medium Flow)",180,3968,47,230,224,212,200,69,74,31,57,19,134,9.2,1.45,66,48,31,73,8,14,5.1,3.4,123,238,13,46,37,15.57,3.5,34.6,84.8,45,25.5,0,0,0,1,0,0,0,0,0
Smart Router Enclosure,15:32.9,"ABS (Flame Retardant, Medium Flow)",180,3969,43,229,224,213,196,70,75,32,54,18,133,9,1.5,66,49,33,68,9,14,5.3,3.2,121,233,13,46,40,15.65,3.47,35.6,84.1,45,25.68,0,0,0,1,0,0,0,0,0
Smart Router Enclosure,15:58.6,"ABS (Flame Retardant, Medium Flow)",180,3970,46,228,224,215,197,69,74,31,55,19,127,9.1,1.51,64,49,32,72,9,15,5.2,3.7,127,218,13,48,38,15.62,3.76,35.3,81.7,45,25.96,0,0,0,1,0,0,0,0,0
Smart Router Enclosure,16:24.6,"ABS (Flame Retardant, Medium Flow)",180,3971,44,229,227,214,200,69,75,35,54,19,134,9.1,1.56,68,49,31,68,9,14,5.1,3.6,125,230,12,46,37,14.87,3.52,34.8,81.6,45,24.8,0,0,0,1,0,0,0,0,0
Smart Router Enclosure,16:49.4,"ABS (Flame Retardant, Medium Flow)",180,3972,44,228,225,217,200,69,73,33,59,18,132,9.3,1.62,66,50,29,72,9,14,5.4,3.6,126,234,12,47,36,15.49,3.86,35,79,45,25.94,0,0,0,1,0,0,0,0,0
Smart Router Enclosure,17:15.3,"ABS (Flame Retardant, Medium Flow)",180,3973,44,228,223,216,198,70,76,31,53,18,133,9.7,1.49,67,46,33,73,9,14,5.3,3.7,127,235,12,46,38,15.93,3.49,35,84.5,45,25.87,0,0,0,1,0,0,0,0,0
Smart Router Enclosure,17:41.2,"ABS (Flame Retardant, Medium Flow)",180,3974,46,228,225,213,196,68,76,31,54,19,128,9.2,1.57,66,47,30,69,9,15,5.4,3.6,126,235,13,45,39,15.72,3.8,34.2,82.8,45,26.04,0,0,0,1,0,0,0,0,0
Smart Router Enclosure,18:07.2,"ABS (Flame Retardant, Medium Flow)",180,3975,45,230,223,214,197,71,72,30,53,18,128,9.2,1.49,67,50,29,68,9,14,5.3,3.7,130,222,13,47,35,15.33,3.55,36.1,82.1,45,25.3,0,0,0,1,0,0,0,0,0
Smart Router Enclosure,18:32.5,"ABS (Flame Retardant, Medium Flow)",180,3976,45,229,224,212,199,70,75,32,55,18,132,9.5,1.57,68,48,31,73,9,14,5.2,3.7,128,226,13,45,36,15.35,3.73,35.2,82.9,45,25.64,0,0,0,1,0,0,0,0,0
Smart Router Enclosure,18:58.2,"ABS (Flame Retardant, Medium Flow)",180,3977,43,230,224,212,197,68,76,33,54,18,132,9.6,1.51,66,48,32,70,9,14,5.1,3.6,129,218,14,47,39,15.79,3.77,34.7,80.8,45,26.02,0,0,0,1,0,0,0,0,0
Smart Router Enclosure,19:24.2,"ABS (Flame Retardant, Medium Flow)",180,3978,43,228,221,212,197,68,75,33,52,17,131,9.4,1.54,65,50,32,71,8,14,5.2,3.4,124,241,12,47,37,15.18,3.52,34.3,81.3,45,25.22,0,0,0,1,0,0,0,0,0
Smart Router Enclosure,19:49.4,"ABS (Flame Retardant, Medium Flow)",180,3979,44,228,223,211,197,70,75,32,51,19,132,9.4,1.56,68,47,30,72,9,14,5.2,3.6,128,235,13,47,37,15.77,3.89,35.5,82.6,45,26.25,0,0,0,1,0,0,0,0,0
Smart Router Enclosure,20:15.7,"ABS (Flame Retardant, Medium Flow)",180,3980,45,231,224,212,200,69,76,29,52,18,134,9.2,1.48,67,47,32,72,8,14,5.4,3.3,122,239,12,46,38,15.9,3.62,35.2,83.7,45,25.98,0,0,0,1,0,0,0,0,0
Smart Router Enclosure,20:41.6,"ABS (Flame Retardant, Medium Flow)",180,3981,45,228,224,215,198,69,77,32,56,19,138,9.5,1.48,62,47,32,66,8,14,5.2,3.6,126,237,13,46,37,16.02,3.59,35.5,83.5,45,26.02,0,0,0,1,0,0,0,0,0
Smart Router Enclosure,21:07.7,"ABS (Flame Retardant, Medium Flow)",180,3982,44,228,222,214,197,70,75,33,53,19,137,9,1.47,65,51,30,71,9,14,5.4,3.4,130,222,13,48,37,15.79,3.33,35.1,82.3,45,25.59,0,0,0,1,0,0,0,0,0
Smart Router Enclosure,21:33.3,"ABS (Flame Retardant, Medium Flow)",180,3983,46,229,225,211,198,70,73,31,53,18,130,9.6,1.46,65,48,29,69,9,13,5.6,3.8,120,227,12,47,39,16.39,3.75,35.3,83.1,45,26.65,0,0,0,1,0,0,0,0,0
Smart Router Enclosure,21:59.9,"ABS (Flame Retardant, Medium Flow)",180,3984,44,229,225,213,199,69,75,31,50,16,134,9.2,1.64,67,50,30,71,9,15,5.5,3.5,125,235,13,46,39,15.72,3.67,36.4,82.5,45,25.97,0,0,0,1,0,0,0,0,0
Smart Router Enclosure,22:25.9,"ABS (Flame Retardant, Medium Flow)",180,3985,44,228,222,214,195,67,75,32,53,18,134,9.2,1.52,66,51,31,71,9,13,5.4,3.3,127,220,13,46,36,15.48,3.64,35.6,82.5,45,25.59,0,0,0,1,0,0,0,0,0
Smart Router Enclosure,22:51.5,"ABS (Flame Retardant, Medium Flow)",180,3986,46,228,223,213,199,69,73,32,55,17,129,9.4,1.49,68,51,31,71,9,14,5.3,3.4,127,225,13,45,37,15.63,3.92,35.8,82,45,26.01,0,0,0,1,0,0,0,0,0
Smart Router Enclosure,23:17.5,"ABS (Flame Retardant, Medium Flow)",180,3987,45,228,225,214,200,69,75,31,58,19,133,9.4,1.54,71,50,29,71,9,14,5.3,3.4,132,222,13,46,37,15.23,3.75,35.6,82.4,45,25.6,0,0,0,1,0,0,0,0,0
Smart Router Enclosure,23:43.1,"ABS (Flame Retardant, Medium Flow)",180,3988,42,229,225,210,197,70,74,33,55,18,127,9.9,1.5,68,49,29,67,9,14,5.2,3.6,129,223,13,47,37,15.84,3.95,34.7,83.6,45,26.3,0,0,0,1,0,0,0,0,0
Smart Router Enclosure,24:09.4,"ABS (Flame Retardant, Medium Flow)",180,3989,47,228,222,211,197,69,77,31,53,17,128,9.7,1.42,65,48,30,70,9,14,5.2,3.7,126,233,13,46,39,15.63,3.67,34.9,83.4,45,25.8,0,0,0,1,0,0,0,0,0
Smart Router Enclosure,24:35.2,"ABS (Flame Retardant, Medium Flow)",180,3990,44,230,223,213,200,69,73,33,50,18,135,9,1.5,66,47,31,67,9,15,5,3.4,126,216,13,46,38,15.56,3.95,35.2,81.9,45,26.03,0,0,0,1,0,0,0,0,0
Smart Router Enclosure,25:01.2,"ABS (Flame Retardant, Medium Flow)",180,3991,44,230,225,213,195,71,78,31,51,18,130,9.4,1.56,64,46,32,70,9,13,5.5,3.6,120,231,13,46,37,15.15,3.61,35.9,82.4,45,25.35,0,0,0,1,0,0,0,0,0
